,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018
33,17/03/2020,17,3,2020,5,0,Afghanistan,AF,AFG,37172386.0
34,16/03/2020,16,3,2020,6,0,Afghanistan,AF,AFG,37172386.0
35,15/03/2020,15,3,2020,3,0,Afghanistan,AF,AFG,37172386.0
36,11/03/2020,11,3,2020,3,0,Afghanistan,AF,AFG,37172386.0
37,08/03/2020,8,3,2020,3,0,Afghanistan,AF,AFG,37172386.0
38,02/03/2020,2,3,2020,0,0,Afghanistan,AF,AFG,37172386.0
39,01/03/2020,1,3,2020,0,0,Afghanistan,AF,AFG,37172386.0
40,29/02/2020,29,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
41,28/02/2020,28,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
42,27/02/2020,27,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
43,26/02/2020,26,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
44,25/02/2020,25,2,2020,1,0,Afghanistan,AF,AFG,37172386.0
45,24/02/2020,24,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
46,23/02/2020,23,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
47,22/02/2020,22,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
48,21/02/2020,21,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
49,20/02/2020,20,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
50,19/02/2020,19,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
51,18/02/2020,18,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
52,17/02/2020,17,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
53,16/02/2020,16,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
54,15/02/2020,15,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
55,14/02/2020,14,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
56,13/02/2020,13,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
57,12/02/2020,12,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
58,11/02/2020,11,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
59,10/02/2020,10,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
60,09/02/2020,9,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
61,08/02/2020,8,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
62,07/02/2020,7,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
63,06/02/2020,6,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
64,05/02/2020,5,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
65,04/02/2020,4,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
66,03/02/2020,3,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
67,02/02/2020,2,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
68,01/02/2020,1,2,2020,0,0,Afghanistan,AF,AFG,37172386.0
69,31/01/2020,31,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
70,30/01/2020,30,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
71,29/01/2020,29,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
72,28/01/2020,28,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
73,27/01/2020,27,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
74,26/01/2020,26,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
75,25/01/2020,25,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
76,24/01/2020,24,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
77,23/01/2020,23,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
78,22/01/2020,22,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
79,21/01/2020,21,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
80,20/01/2020,20,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
81,19/01/2020,19,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
82,18/01/2020,18,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
83,17/01/2020,17,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
84,16/01/2020,16,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
85,15/01/2020,15,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
86,14/01/2020,14,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
87,13/01/2020,13,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
88,12/01/2020,12,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
89,11/01/2020,11,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
90,10/01/2020,10,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
91,09/01/2020,9,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
92,08/01/2020,8,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
93,07/01/2020,7,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
94,06/01/2020,6,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
95,05/01/2020,5,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
96,04/01/2020,4,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
97,03/01/2020,3,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
98,02/01/2020,2,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
99,01/01/2020,1,1,2020,0,0,Afghanistan,AF,AFG,37172386.0
100,31/12/2019,31,12,2019,0,0,Afghanistan,AF,AFG,37172386.0
101,19/04/2020,19,4,2020,9,0,Albania,AL,ALB,2866376.0
102,18/04/2020,18,4,2020,21,0,Albania,AL,ALB,2866376.0
103,17/04/2020,17,4,2020,24,1,Albania,AL,ALB,2866376.0
104,16/04/2020,16,4,2020,19,1,Albania,AL,ALB,2866376.0
105,15/04/2020,15,4,2020,8,1,Albania,AL,ALB,2866376.0
106,14/04/2020,14,4,2020,21,0,Albania,AL,ALB,2866376.0
107,13/04/2020,13,4,2020,13,0,Albania,AL,ALB,2866376.0
108,12/04/2020,12,4,2020,17,0,Albania,AL,ALB,2866376.0
109,11/04/2020,11,4,2020,7,0,Albania,AL,ALB,2866376.0
110,10/04/2020,10,4,2020,9,1,Albania,AL,ALB,2866376.0
111,09/04/2020,9,4,2020,17,0,Albania,AL,ALB,2866376.0
112,08/04/2020,8,4,2020,6,0,Albania,AL,ALB,2866376.0
113,07/04/2020,7,4,2020,16,1,Albania,AL,ALB,2866376.0
114,06/04/2020,6,4,2020,28,2,Albania,AL,ALB,2866376.0
115,05/04/2020,5,4,2020,29,2,Albania,AL,ALB,2866376.0
116,04/04/2020,4,4,2020,27,1,Albania,AL,ALB,2866376.0
117,03/04/2020,3,4,2020,18,1,Albania,AL,ALB,2866376.0
118,02/04/2020,2,4,2020,16,0,Albania,AL,ALB,2866376.0
119,01/04/2020,1,4,2020,20,3,Albania,AL,ALB,2866376.0
120,31/03/2020,31,3,2020,11,2,Albania,AL,ALB,2866376.0
121,30/03/2020,30,3,2020,15,0,Albania,AL,ALB,2866376.0
122,29/03/2020,29,3,2020,11,1,Albania,AL,ALB,2866376.0
123,28/03/2020,28,3,2020,12,3,Albania,AL,ALB,2866376.0
124,27/03/2020,27,3,2020,28,1,Albania,AL,ALB,2866376.0
125,26/03/2020,26,3,2020,23,0,Albania,AL,ALB,2866376.0
126,25/03/2020,25,3,2020,23,1,Albania,AL,ALB,2866376.0
127,24/03/2020,24,3,2020,11,2,Albania,AL,ALB,2866376.0
128,23/03/2020,23,3,2020,13,0,Albania,AL,ALB,2866376.0
129,22/03/2020,22,3,2020,6,0,Albania,AL,ALB,2866376.0
130,21/03/2020,21,3,2020,0,0,Albania,AL,ALB,2866376.0
131,20/03/2020,20,3,2020,11,0,Albania,AL,ALB,2866376.0
132,19/03/2020,19,3,2020,4,1,Albania,AL,ALB,2866376.0
133,18/03/2020,18,3,2020,4,0,Albania,AL,ALB,2866376.0
134,17/03/2020,17,3,2020,9,0,Albania,AL,ALB,2866376.0
135,16/03/2020,16,3,2020,4,0,Albania,AL,ALB,2866376.0
136,15/03/2020,15,3,2020,5,0,Albania,AL,ALB,2866376.0
137,14/03/2020,14,3,2020,10,0,Albania,AL,ALB,2866376.0
138,13/03/2020,13,3,2020,12,0,Albania,AL,ALB,2866376.0
139,12/03/2020,12,3,2020,1,1,Albania,AL,ALB,2866376.0
140,11/03/2020,11,3,2020,4,0,Albania,AL,ALB,2866376.0
141,10/03/2020,10,3,2020,4,0,Albania,AL,ALB,2866376.0
142,09/03/2020,9,3,2020,2,0,Albania,AL,ALB,2866376.0
143,19/04/2020,19,4,2020,117,3,Algeria,DZ,DZA,42228429.0
144,18/04/2020,18,4,2020,150,16,Algeria,DZ,DZA,42228429.0
145,17/04/2020,17,4,2020,108,12,Algeria,DZ,DZA,42228429.0
146,16/04/2020,16,4,2020,90,11,Algeria,DZ,DZA,42228429.0
147,15/04/2020,15,4,2020,87,12,Algeria,DZ,DZA,42228429.0
148,14/04/2020,14,4,2020,69,20,Algeria,DZ,DZA,42228429.0
149,13/04/2020,13,4,2020,89,18,Algeria,DZ,DZA,42228429.0
150,12/04/2020,12,4,2020,64,19,Algeria,DZ,DZA,42228429.0
151,11/04/2020,11,4,2020,95,21,Algeria,DZ,DZA,42228429.0
152,10/04/2020,10,4,2020,94,30,Algeria,DZ,DZA,42228429.0
153,09/04/2020,9,4,2020,104,12,Algeria,DZ,DZA,42228429.0
154,08/04/2020,8,4,2020,45,20,Algeria,DZ,DZA,42228429.0
155,07/04/2020,7,4,2020,103,21,Algeria,DZ,DZA,42228429.0
156,06/04/2020,6,4,2020,69,22,Algeria,DZ,DZA,42228429.0
157,05/04/2020,5,4,2020,80,25,Algeria,DZ,DZA,42228429.0
158,04/04/2020,4,4,2020,185,42,Algeria,DZ,DZA,42228429.0
159,03/04/2020,3,4,2020,139,5,Algeria,DZ,DZA,42228429.0
160,02/04/2020,2,4,2020,131,14,Algeria,DZ,DZA,42228429.0
161,01/04/2020,1,4,2020,132,9,Algeria,DZ,DZA,42228429.0
162,31/03/2020,31,3,2020,73,4,Algeria,DZ,DZA,42228429.0
163,30/03/2020,30,3,2020,57,2,Algeria,DZ,DZA,42228429.0
164,29/03/2020,29,3,2020,45,3,Algeria,DZ,DZA,42228429.0
165,28/03/2020,28,3,2020,42,1,Algeria,DZ,DZA,42228429.0
166,27/03/2020,27,3,2020,65,4,Algeria,DZ,DZA,42228429.0
167,26/03/2020,26,3,2020,38,2,Algeria,DZ,DZA,42228429.0
168,25/03/2020,25,3,2020,34,2,Algeria,DZ,DZA,42228429.0
169,24/03/2020,24,3,2020,29,0,Algeria,DZ,DZA,42228429.0
170,23/03/2020,23,3,2020,62,2,Algeria,DZ,DZA,42228429.0
171,22/03/2020,22,3,2020,37,5,Algeria,DZ,DZA,42228429.0
172,21/03/2020,21,3,2020,12,3,Algeria,DZ,DZA,42228429.0
173,20/03/2020,20,3,2020,18,1,Algeria,DZ,DZA,42228429.0
174,19/03/2020,19,3,2020,12,1,Algeria,DZ,DZA,42228429.0
175,18/03/2020,18,3,2020,2,1,Algeria,DZ,DZA,42228429.0
176,17/03/2020,17,3,2020,10,0,Algeria,DZ,DZA,42228429.0
177,16/03/2020,16,3,2020,11,2,Algeria,DZ,DZA,42228429.0
178,15/03/2020,15,3,2020,11,0,Algeria,DZ,DZA,42228429.0
179,14/03/2020,14,3,2020,1,1,Algeria,DZ,DZA,42228429.0
180,13/03/2020,13,3,2020,5,1,Algeria,DZ,DZA,42228429.0
181,12/03/2020,12,3,2020,0,0,Algeria,DZ,DZA,42228429.0
182,09/03/2020,9,3,2020,3,0,Algeria,DZ,DZA,42228429.0
183,06/03/2020,6,3,2020,5,0,Algeria,DZ,DZA,42228429.0
184,05/03/2020,5,3,2020,7,0,Algeria,DZ,DZA,42228429.0
185,04/03/2020,4,3,2020,2,0,Algeria,DZ,DZA,42228429.0
186,02/03/2020,2,3,2020,0,0,Algeria,DZ,DZA,42228429.0
187,01/03/2020,1,3,2020,2,0,Algeria,DZ,DZA,42228429.0
188,29/02/2020,29,2,2020,0,0,Algeria,DZ,DZA,42228429.0
189,28/02/2020,28,2,2020,0,0,Algeria,DZ,DZA,42228429.0
190,27/02/2020,27,2,2020,0,0,Algeria,DZ,DZA,42228429.0
191,26/02/2020,26,2,2020,1,0,Algeria,DZ,DZA,42228429.0
192,25/02/2020,25,2,2020,0,0,Algeria,DZ,DZA,42228429.0
193,24/02/2020,24,2,2020,0,0,Algeria,DZ,DZA,42228429.0
194,23/02/2020,23,2,2020,0,0,Algeria,DZ,DZA,42228429.0
195,22/02/2020,22,2,2020,0,0,Algeria,DZ,DZA,42228429.0
196,21/02/2020,21,2,2020,0,0,Algeria,DZ,DZA,42228429.0
197,20/02/2020,20,2,2020,0,0,Algeria,DZ,DZA,42228429.0
198,19/02/2020,19,2,2020,0,0,Algeria,DZ,DZA,42228429.0
199,18/02/2020,18,2,2020,0,0,Algeria,DZ,DZA,42228429.0
200,17/02/2020,17,2,2020,0,0,Algeria,DZ,DZA,42228429.0
201,16/02/2020,16,2,2020,0,0,Algeria,DZ,DZA,42228429.0
202,15/02/2020,15,2,2020,0,0,Algeria,DZ,DZA,42228429.0
203,14/02/2020,14,2,2020,0,0,Algeria,DZ,DZA,42228429.0
204,13/02/2020,13,2,2020,0,0,Algeria,DZ,DZA,42228429.0
205,12/02/2020,12,2,2020,0,0,Algeria,DZ,DZA,42228429.0
206,11/02/2020,11,2,2020,0,0,Algeria,DZ,DZA,42228429.0
207,10/02/2020,10,2,2020,0,0,Algeria,DZ,DZA,42228429.0
208,09/02/2020,9,2,2020,0,0,Algeria,DZ,DZA,42228429.0
209,08/02/2020,8,2,2020,0,0,Algeria,DZ,DZA,42228429.0
210,07/02/2020,7,2,2020,0,0,Algeria,DZ,DZA,42228429.0
211,06/02/2020,6,2,2020,0,0,Algeria,DZ,DZA,42228429.0
212,05/02/2020,5,2,2020,0,0,Algeria,DZ,DZA,42228429.0
213,04/02/2020,4,2,2020,0,0,Algeria,DZ,DZA,42228429.0
214,03/02/2020,3,2,2020,0,0,Algeria,DZ,DZA,42228429.0
215,02/02/2020,2,2,2020,0,0,Algeria,DZ,DZA,42228429.0
216,01/02/2020,1,2,2020,0,0,Algeria,DZ,DZA,42228429.0
217,31/01/2020,31,1,2020,0,0,Algeria,DZ,DZA,42228429.0
218,30/01/2020,30,1,2020,0,0,Algeria,DZ,DZA,42228429.0
219,29/01/2020,29,1,2020,0,0,Algeria,DZ,DZA,42228429.0
220,28/01/2020,28,1,2020,0,0,Algeria,DZ,DZA,42228429.0
221,27/01/2020,27,1,2020,0,0,Algeria,DZ,DZA,42228429.0
222,26/01/2020,26,1,2020,0,0,Algeria,DZ,DZA,42228429.0
223,25/01/2020,25,1,2020,0,0,Algeria,DZ,DZA,42228429.0
224,24/01/2020,24,1,2020,0,0,Algeria,DZ,DZA,42228429.0
225,23/01/2020,23,1,2020,0,0,Algeria,DZ,DZA,42228429.0
226,22/01/2020,22,1,2020,0,0,Algeria,DZ,DZA,42228429.0
227,21/01/2020,21,1,2020,0,0,Algeria,DZ,DZA,42228429.0
228,20/01/2020,20,1,2020,0,0,Algeria,DZ,DZA,42228429.0
229,19/01/2020,19,1,2020,0,0,Algeria,DZ,DZA,42228429.0
230,18/01/2020,18,1,2020,0,0,Algeria,DZ,DZA,42228429.0
231,17/01/2020,17,1,2020,0,0,Algeria,DZ,DZA,42228429.0
232,16/01/2020,16,1,2020,0,0,Algeria,DZ,DZA,42228429.0
233,15/01/2020,15,1,2020,0,0,Algeria,DZ,DZA,42228429.0
234,14/01/2020,14,1,2020,0,0,Algeria,DZ,DZA,42228429.0
235,13/01/2020,13,1,2020,0,0,Algeria,DZ,DZA,42228429.0
236,12/01/2020,12,1,2020,0,0,Algeria,DZ,DZA,42228429.0
237,11/01/2020,11,1,2020,0,0,Algeria,DZ,DZA,42228429.0
238,10/01/2020,10,1,2020,0,0,Algeria,DZ,DZA,42228429.0
239,09/01/2020,9,1,2020,0,0,Algeria,DZ,DZA,42228429.0
240,08/01/2020,8,1,2020,0,0,Algeria,DZ,DZA,42228429.0
241,07/01/2020,7,1,2020,0,0,Algeria,DZ,DZA,42228429.0
242,06/01/2020,6,1,2020,0,0,Algeria,DZ,DZA,42228429.0
243,05/01/2020,5,1,2020,0,0,Algeria,DZ,DZA,42228429.0
244,04/01/2020,4,1,2020,0,0,Algeria,DZ,DZA,42228429.0
245,03/01/2020,3,1,2020,0,0,Algeria,DZ,DZA,42228429.0
246,02/01/2020,2,1,2020,0,0,Algeria,DZ,DZA,42228429.0
247,01/01/2020,1,1,2020,0,0,Algeria,DZ,DZA,42228429.0
248,31/12/2019,31,12,2019,0,0,Algeria,DZ,DZA,42228429.0
249,19/04/2020,19,4,2020,8,0,Andorra,AD,AND,77006.0
250,18/04/2020,18,4,2020,14,2,Andorra,AD,AND,77006.0
251,17/04/2020,17,4,2020,9,0,Andorra,AD,AND,77006.0
252,16/04/2020,16,4,2020,14,2,Andorra,AD,AND,77006.0
253,15/04/2020,15,4,2020,13,2,Andorra,AD,AND,77006.0
254,14/04/2020,14,4,2020,8,0,Andorra,AD,AND,77006.0
255,13/04/2020,13,4,2020,16,1,Andorra,AD,AND,77006.0
256,12/04/2020,12,4,2020,21,2,Andorra,AD,AND,77006.0
257,11/04/2020,11,4,2020,18,1,Andorra,AD,AND,77006.0
258,10/04/2020,10,4,2020,19,2,Andorra,AD,AND,77006.0
259,09/04/2020,9,4,2020,19,1,Andorra,AD,AND,77006.0
260,08/04/2020,8,4,2020,19,1,Andorra,AD,AND,77006.0
261,07/04/2020,7,4,2020,25,3,Andorra,AD,AND,77006.0
262,06/04/2020,6,4,2020,35,1,Andorra,AD,AND,77006.0
263,05/04/2020,5,4,2020,27,1,Andorra,AD,AND,77006.0
264,04/04/2020,4,4,2020,11,1,Andorra,AD,AND,77006.0
265,03/04/2020,3,4,2020,38,1,Andorra,AD,AND,77006.0
266,02/04/2020,2,4,2020,14,2,Andorra,AD,AND,77006.0
267,01/04/2020,1,4,2020,6,4,Andorra,AD,AND,77006.0
268,31/03/2020,31,3,2020,36,2,Andorra,AD,AND,77006.0
269,30/03/2020,30,3,2020,26,2,Andorra,AD,AND,77006.0
270,29/03/2020,29,3,2020,41,1,Andorra,AD,AND,77006.0
271,28/03/2020,28,3,2020,43,0,Andorra,AD,AND,77006.0
272,27/03/2020,27,3,2020,36,3,Andorra,AD,AND,77006.0
273,26/03/2020,26,3,2020,24,0,Andorra,AD,AND,77006.0
274,25/03/2020,25,3,2020,31,0,Andorra,AD,AND,77006.0
275,24/03/2020,24,3,2020,20,0,Andorra,AD,AND,77006.0
276,23/03/2020,23,3,2020,25,0,Andorra,AD,AND,77006.0
277,22/03/2020,22,3,2020,13,0,Andorra,AD,AND,77006.0
278,21/03/2020,21,3,2020,0,0,Andorra,AD,AND,77006.0
279,20/03/2020,20,3,2020,22,0,Andorra,AD,AND,77006.0
280,19/03/2020,19,3,2020,39,0,Andorra,AD,AND,77006.0
281,18/03/2020,18,3,2020,0,0,Andorra,AD,AND,77006.0
282,17/03/2020,17,3,2020,9,0,Andorra,AD,AND,77006.0
283,16/03/2020,16,3,2020,3,0,Andorra,AD,AND,77006.0
284,14/03/2020,14,3,2020,1,0,Andorra,AD,AND,77006.0
285,03/03/2020,3,3,2020,1,0,Andorra,AD,AND,77006.0
286,19/04/2020,19,4,2020,5,0,Angola,AO,AGO,30809762.0
287,18/04/2020,18,4,2020,0,0,Angola,AO,AGO,30809762.0
288,17/04/2020,17,4,2020,0,0,Angola,AO,AGO,30809762.0
289,16/04/2020,16,4,2020,0,0,Angola,AO,AGO,30809762.0
290,15/04/2020,15,4,2020,0,0,Angola,AO,AGO,30809762.0
291,14/04/2020,14,4,2020,0,0,Angola,AO,AGO,30809762.0
292,13/04/2020,13,4,2020,0,0,Angola,AO,AGO,30809762.0
293,12/04/2020,12,4,2020,0,0,Angola,AO,AGO,30809762.0
294,11/04/2020,11,4,2020,0,0,Angola,AO,AGO,30809762.0
295,10/04/2020,10,4,2020,0,0,Angola,AO,AGO,30809762.0
296,09/04/2020,9,4,2020,2,0,Angola,AO,AGO,30809762.0
297,08/04/2020,8,4,2020,1,0,Angola,AO,AGO,30809762.0
298,07/04/2020,7,4,2020,2,0,Angola,AO,AGO,30809762.0
299,06/04/2020,6,4,2020,4,0,Angola,AO,AGO,30809762.0
300,05/04/2020,5,4,2020,2,0,Angola,AO,AGO,30809762.0
301,04/04/2020,4,4,2020,0,0,Angola,AO,AGO,30809762.0
302,03/04/2020,3,4,2020,0,0,Angola,AO,AGO,30809762.0
303,02/04/2020,2,4,2020,1,0,Angola,AO,AGO,30809762.0
304,01/04/2020,1,4,2020,0,0,Angola,AO,AGO,30809762.0
305,31/03/2020,31,3,2020,0,0,Angola,AO,AGO,30809762.0
306,30/03/2020,30,3,2020,3,2,Angola,AO,AGO,30809762.0
307,29/03/2020,29,3,2020,0,0,Angola,AO,AGO,30809762.0
308,28/03/2020,28,3,2020,1,0,Angola,AO,AGO,30809762.0
309,27/03/2020,27,3,2020,1,0,Angola,AO,AGO,30809762.0
310,26/03/2020,26,3,2020,0,0,Angola,AO,AGO,30809762.0
311,25/03/2020,25,3,2020,0,0,Angola,AO,AGO,30809762.0
312,24/03/2020,24,3,2020,0,0,Angola,AO,AGO,30809762.0
313,23/03/2020,23,3,2020,0,0,Angola,AO,AGO,30809762.0
314,22/03/2020,22,3,2020,2,0,Angola,AO,AGO,30809762.0
315,19/04/2020,19,4,2020,0,0,Anguilla,AI,,
316,18/04/2020,18,4,2020,0,0,Anguilla,AI,,
317,17/04/2020,17,4,2020,0,0,Anguilla,AI,,
318,16/04/2020,16,4,2020,0,0,Anguilla,AI,,
319,15/04/2020,15,4,2020,0,0,Anguilla,AI,,
320,14/04/2020,14,4,2020,0,0,Anguilla,AI,,
321,13/04/2020,13,4,2020,0,0,Anguilla,AI,,
322,12/04/2020,12,4,2020,0,0,Anguilla,AI,,
323,11/04/2020,11,4,2020,0,0,Anguilla,AI,,
324,10/04/2020,10,4,2020,0,0,Anguilla,AI,,
325,09/04/2020,9,4,2020,0,0,Anguilla,AI,,
326,08/04/2020,8,4,2020,0,0,Anguilla,AI,,
327,07/04/2020,7,4,2020,0,0,Anguilla,AI,,
328,06/04/2020,6,4,2020,0,0,Anguilla,AI,,
329,05/04/2020,5,4,2020,0,0,Anguilla,AI,,
330,04/04/2020,4,4,2020,0,0,Anguilla,AI,,
331,03/04/2020,3,4,2020,1,0,Anguilla,AI,,
332,02/04/2020,2,4,2020,0,0,Anguilla,AI,,
333,01/04/2020,1,4,2020,0,0,Anguilla,AI,,
334,31/03/2020,31,3,2020,0,0,Anguilla,AI,,
335,30/03/2020,30,3,2020,0,0,Anguilla,AI,,
336,29/03/2020,29,3,2020,0,0,Anguilla,AI,,
337,28/03/2020,28,3,2020,0,0,Anguilla,AI,,
338,27/03/2020,27,3,2020,2,0,Anguilla,AI,,
339,19/04/2020,19,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
340,18/04/2020,18,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
341,17/04/2020,17,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
342,16/04/2020,16,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
343,15/04/2020,15,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
344,14/04/2020,14,4,2020,2,0,Antigua_and_Barbuda,AG,ATG,96286.0
345,13/04/2020,13,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
346,12/04/2020,12,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
347,11/04/2020,11,4,2020,2,0,Antigua_and_Barbuda,AG,ATG,96286.0
348,10/04/2020,10,4,2020,4,2,Antigua_and_Barbuda,AG,ATG,96286.0
349,09/04/2020,9,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
350,08/04/2020,8,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
351,07/04/2020,7,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
352,06/04/2020,6,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
353,05/04/2020,5,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
354,04/04/2020,4,4,2020,6,0,Antigua_and_Barbuda,AG,ATG,96286.0
355,03/04/2020,3,4,2020,2,0,Antigua_and_Barbuda,AG,ATG,96286.0
356,02/04/2020,2,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
357,01/04/2020,1,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
358,31/03/2020,31,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
359,30/03/2020,30,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
360,29/03/2020,29,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286.0
